> NZ_CP027472.1
  NZ_CP027583.1 16481 2110457 2104
  NZ_CP027583.1 16481 3658297 1749
  NZ_CP027583.1 71689 5235254 843
  NZ_CP027583.1 71689 2888297 843
  NZ_CP027583.1 61168 3830463 797
  NZ_CP027583.1 25123 2888266 677
  NZ_CP027583.1 4691 4918865 660
  NZ_CP027583.1 4691 1388055 660
  NZ_CP027583.1 25123 5235223 650
  NZ_CP027583.1 59488 3673594 630
  NZ_CP027583.1 75815 5235239 418
  NZ_CP027583.1 75815 2888282 418
  NZ_CP027583.1 60756 3829945 413
  NZ_CP027583.1 57563 2091221 396
  NZ_CP027583.1 58143 2091814 372
  NZ_CP027583.1 72548 5236113 364
  NZ_CP027583.1 72548 2889156 364
  NZ_CP027583.1 3564 2098411 324
  NZ_CP027583.1 71925 2053569 269
  NZ_CP027583.1 25390 2053569 269
  NZ_CP027583.1 6033 1332877 263
  NZ_CP027583.1 11300 2098410 262
  NZ_CP027583.1 69550 596901 252
  NZ_CP027583.1 72683 2054327 229
  NZ_CP027583.1 4331 4918505 225
  NZ_CP027583.1 4331 1387695 225
  NZ_CP027583.1 62029 3831328 223
  NZ_CP027583.1 72691 2043416 221
  NZ_CP027583.1 58643 2092315 211
  NZ_CP027583.1 11092 3828365 208
  NZ_CP027583.1 11092 594881 204
  NZ_CP027583.1 18382 3660045 203
  NZ_CP027583.1 59221 3673327 197
  NZ_CP027583.1 76387 5235819 189
  NZ_CP027583.1 66845 2076424 184
  NZ_CP027583.1 57356 2091014 160
  NZ_CP027583.1 72461 2054105 158
  NZ_CP027583.1 76075 2053579 158
  NZ_CP027583.1 72296 2053940 147
  NZ_CP027583.1 4170 2420298 134
  NZ_CP027583.1 72784 3662118 128
  NZ_CP027583.1 60446 2043246 125
  NZ_CP027583.1 17502 3724718 113
  NZ_CP027583.1 17502 465190 113
  NZ_CP027583.1 57054 5608016 109
  NZ_CP027583.1 57054 752772 109
  NZ_CP027583.1 5500 4919675 104
  NZ_CP027583.1 5500 1388865 104
  NZ_CP027583.1 20005 4399427 103
  NZ_CP027583.1 66141 3660157 91
  NZ_CP027583.1 66141 2112464 91
  NZ_CP027583.1 37955 2889453 86
  NZ_CP027583.1 75856 5235280 83
  NZ_CP027583.1 75856 2888323 83
  NZ_CP027583.1 58171 2440039 74
  NZ_CP027583.1 58928 3673037 72
  NZ_CP027583.1 37806 1305628 70
  NZ_CP027583.1 37806 996951 70
  NZ_CP027583.1 37955 5236410 67
  NZ_CP027583.1 37955 2054489 67
  NZ_CP027583.1 37955 2043570 67
  NZ_CP027583.1 37958 3662182 64
  NZ_CP027583.1 62387 5608461 62
  NZ_CP027583.1 62387 753217 62
  NZ_CP027583.1 14599 3658243 57
  NZ_CP027583.1 14599 2110403 57
  NZ_CP027583.1 71638 5235203 46
  NZ_CP027583.1 76534 2889009 42
  NZ_CP027583.1 76534 2054045 42
  NZ_CP027583.1 60150 2093040 41
  NZ_CP027583.1 18691 3083808 40
  NZ_CP027583.1 25761 2053940 39
  NZ_CP027582.1 4797936 4834340 800796
  NZ_CP027582.1 3471751 3478558 560372
  NZ_CP027582.1 228624 233884 450726
  NZ_CP027582.1 2975421 2982228 422895
  NZ_CP027582.1 2586667 2592197 388739
  NZ_CP027582.1 2259419 2264940 327149
  NZ_CP027582.1 679441 684637 310471
  NZ_CP027582.1 4508619 4505740 289315
  NZ_CP027582.1 1928361 1933606 225998
  NZ_CP027582.1 1713038 1718125 162403
  NZ_CP027582.1 1546044 1551129 162214
  NZ_CP027582.1 1383906 1388989 162109
  NZ_CP027582.1 117896 123125 110638
  NZ_CP027582.1 1009092 1014302 109522
  NZ_CP027582.1 1119893 1123826 101701
  NZ_CP027582.1 1221754 1225533 90345
  NZ_CP027582.1 1 45784 77355
  NZ_CP027582.1 3398316 3406401 72154
  NZ_CP027582.1 2173077 2178443 64791
  NZ_CP027582.1 1325464 1329256 58442
  NZ_CP027582.1 5634647 1 45659
  NZ_CP027582.1 4464550 4460391 44060
  NZ_CP027582.1 1910020 1915265 18303
  NZ_CP027582.1 1892271 1897515 17711
  NZ_CP027582.1 5620460 5657409 14076
  NZ_CP027582.1 989832 1303717 12163
  NZ_CP027582.1 1300160 995264 11939
  NZ_CP027582.1 990056 995264 11939
  NZ_CP027582.1 1878722 1883895 11049
  NZ_CP027582.1 1878722 1704299 11049
  NZ_CP027582.1 1697427 1882107 10831
  NZ_CP027582.1 2154370 2159748 9392
  NZ_CP027582.1 2240372 1883895 9043
  NZ_CP027582.1 2240372 1704299 9043
  NZ_CP027582.1 5598934 5635880 8867
  NZ_CP027582.1 2110745 2447454 8060
  NZ_CP027582.1 2441934 2116014 8060
  NZ_CP027582.1 728221 3636777 7475
  NZ_CP027582.1 3629972 733422 7472
  NZ_CP027582.1 2585294 1544913 6186
  NZ_CP027582.1 5607905 5644851 6167
  NZ_CP027582.1 1314377 1318158 5884
  NZ_CP027582.1 1314377 1009483 5884
  NZ_CP027582.1 2166254 2171619 5602
  NZ_CP027582.1 2253834 2259354 5453
  NZ_CP027582.1 4365013 4416877 5372
  NZ_CP027582.1 4070284 4133119 5366
  NZ_CP027582.1 1541201 2592196 5261
  NZ_CP027582.1 3280223 4035720 5256
  NZ_CP027582.1 4462538 4910258 5243
  NZ_CP027582.1 4028896 4133113 5168
  NZ_CP027582.1 4365225 4458471 5160
  NZ_CP027582.1 1534323 2585325 5004
  NZ_CP027582.1 2579795 1539407 5004
  NZ_CP027582.1 1004273 1318158 4800
  NZ_CP027582.1 1004273 1009483 4800
  NZ_CP027582.1 1710853 2176618 4672
  NZ_CP027582.1 1885205 2252211 4566
  NZ_CP027582.1 3637783 741188 4237
  NZ_CP027582.1 735988 3644588 4236
  NZ_CP027582.1 2171253 2257529 4080
  NZ_CP027582.1 2171253 1895691 4080
  NZ_CP027582.1 2252010 2176618 4079
  NZ_CP027582.1 1890447 2176618 4079
  NZ_CP027582.1 2696019 4689747 3675
  NZ_CP027582.1 4163087 4585378 3674
  NZ_CP027582.1 4692624 2701552 3663
  NZ_CP027582.1 1876613 2243629 3641
  NZ_CP027582.1 2238328 2243694 3576
  NZ_CP027582.1 2238219 1542507 3543
  NZ_CP027582.1 1876569 1542507 3543
  NZ_CP027582.1 5659766 4460244 3435
  NZ_CP027582.1 4366998 25121 3387
  NZ_CP027582.1 5659766 4418862 3378
  NZ_CP027582.1 4464550 25268 3288
  NZ_CP027582.1 2160500 2246626 3262
  NZ_CP027582.1 4875865 4460392 3240
  NZ_CP027582.1 4875865 4419010 3240
  NZ_CP027582.1 4875865 25269 3240
  NZ_CP027582.1 4367146 4912271 3239
  NZ_CP027582.1 5659914 4912271 3230
  NZ_CP027582.1 4464551 4419010 3230
  NZ_CP027582.1 4028899 3287027 3224
  NZ_CP027582.1 3280223 4133116 3223
  NZ_CP027582.1 4070284 4035723 3219
  NZ_CP027582.1 4070284 3287030 3219
  NZ_CP027582.1 1009092 1322977 3096
  NZ_CP027582.1 2179503 2264940 3022
  NZ_CP027582.1 2259180 2184630 2753
  NZ_CP027582.1 2249916 2255435 2697
  NZ_CP027582.1 1708759 2255435 2697
  NZ_CP027582.1 2249916 1893596 2697
  NZ_CP027582.1 1708759 1893596 2697
