> NZ_CP027472.1
  NZ_CP027583.1 16481 2110457 2123
  NZ_CP027583.1 16481 3658297 1753
  NZ_CP027583.1 58928 3673037 1207
  NZ_CP027583.1 4332 4918506 1080
  NZ_CP027583.1 4332 1387696 1080
  NZ_CP027583.1 61167 3830462 1065
  NZ_CP027583.1 71925 2053569 1004
  NZ_CP027583.1 71678 5235243 890
  NZ_CP027583.1 71678 2888286 890
  NZ_CP027583.1 25120 5235220 678
  NZ_CP027583.1 25120 2888263 678
  NZ_CP027583.1 57334 2090992 625
  NZ_CP027583.1 75797 5235221 442
  NZ_CP027583.1 75797 2888264 442
  NZ_CP027583.1 60756 3829945 416
  NZ_CP027583.1 25390 2053569 407
  NZ_CP027583.1 3564 2098411 325
  NZ_CP027583.1 72622 5236187 307
  NZ_CP027583.1 72622 2889230 307
  NZ_CP027583.1 17430 3724646 276
  NZ_CP027583.1 17430 465118 276
  NZ_CP027583.1 11300 2098410 274
  NZ_CP027583.1 58577 2092249 272
  NZ_CP027583.1 6033 1332877 272
  NZ_CP027583.1 69550 596901 267
  NZ_CP027583.1 72691 2043416 238
  NZ_CP027583.1 76075 2053579 237
  NZ_CP027583.1 58227 2091898 233
  NZ_CP027583.1 18382 3660045 224
  NZ_CP027583.1 57036 5607998 219
  NZ_CP027583.1 11092 3828365 209
  NZ_CP027583.1 11092 594881 207
  NZ_CP027583.1 76388 5235820 192
  NZ_CP027583.1 66853 2076432 173
  NZ_CP027583.1 5444 1388808 163
  NZ_CP027583.1 5444 4919618 159
  NZ_CP027583.1 4170 2420298 147
  NZ_CP027583.1 57036 752754 139
  NZ_CP027583.1 60445 2043245 129
  NZ_CP027583.1 18691 3083808 128
  NZ_CP027583.1 72788 3662122 120
  NZ_CP027583.1 76389 2888864 115
  NZ_CP027583.1 66141 3660157 112
  NZ_CP027583.1 66141 2112464 111
  NZ_CP027583.1 20371 5233508 109
  NZ_CP027583.1 20090 4399512 109
  NZ_CP027583.1 62233 3831532 109
  NZ_CP027583.1 20713 4400136 100
  NZ_CP027583.1 16833 3724050 95
  NZ_CP027583.1 16833 464522 95
  NZ_CP027583.1 17889 3725105 93
  NZ_CP027583.1 17889 465577 93
  NZ_CP027583.1 3800 2098647 87
  NZ_CP027583.1 76225 2053735 87
  NZ_CP027583.1 37957 2043572 86
  NZ_CP027583.1 37959 2889457 84
  NZ_CP027583.1 37959 2054493 84
  NZ_CP027583.1 37960 5236415 83
  NZ_CP027583.1 37960 3662184 83
  NZ_CP027583.1 17135 3724351 77
  NZ_CP027583.1 17135 464823 77
  NZ_CP027583.1 58081 2091751 76
  NZ_CP027583.1 76428 2053939 76
  NZ_CP027583.1 37970 2889468 72
  NZ_CP027583.1 18532 2112502 72
  NZ_CP027583.1 37970 2054504 72
  NZ_CP027583.1 37970 2043585 72
  NZ_CP027583.1 66180 2112503 69
  NZ_CP027583.1 76173 5235604 66
  NZ_CP027583.1 76173 2888647 66
  NZ_CP027583.1 76517 2888992 62
  NZ_CP027583.1 76517 2054028 62
  NZ_CP027583.1 72860 5236425 59
  NZ_CP027583.1 37970 5236425 59
  NZ_CP027583.1 72860 2889468 59
  NZ_CP027583.1 72860 2054504 59
