> NZ_CP027472.1
  NZ_CP027583.1 16481 2110457 2123
  NZ_CP027583.1 16481 3658297 1753
  NZ_CP027583.1 4330 4918504 1280
  NZ_CP027583.1 4330 1387694 1280
  NZ_CP027583.1 58934 3673043 1194
  NZ_CP027583.1 71741 5235306 1188
  NZ_CP027583.1 71741 2888349 1188
  NZ_CP027583.1 61167 3830462 1114
  NZ_CP027583.1 57332 2090990 643
  NZ_CP027583.1 25206 5235306 593
  NZ_CP027583.1 25206 2888349 593
  NZ_CP027583.1 72360 2054004 569
  NZ_CP027583.1 60733 3829926 436
  NZ_CP027583.1 75796 5235220 410
  NZ_CP027583.1 75796 2888263 410
  NZ_CP027583.1 3564 2098411 323
  NZ_CP027583.1 58144 2091815 318
  NZ_CP027583.1 11300 2098410 274
  NZ_CP027583.1 6033 1332877 274
  NZ_CP027583.1 69550 596901 269
  NZ_CP027583.1 72691 2043416 238
  NZ_CP027583.1 71914 2053558 235
  NZ_CP027583.1 25379 2053558 235
  NZ_CP027583.1 76367 5235799 224
  NZ_CP027583.1 76367 2888842 224
  NZ_CP027583.1 76367 2053878 224
  NZ_CP027583.1 18383 3660046 221
  NZ_CP027583.1 11092 3828365 209
  NZ_CP027583.1 56968 5607929 208
  NZ_CP027583.1 56968 752685 208
  NZ_CP027583.1 11092 594881 207
  NZ_CP027583.1 60167 2042961 197
  NZ_CP027583.1 20009 4399431 191
  NZ_CP027583.1 58645 2092317 179
  NZ_CP027583.1 16834 3724051 162
  NZ_CP027583.1 16834 464523 162
  NZ_CP027583.1 60376 2043176 157
  NZ_CP027583.1 4170 2420298 147
  NZ_CP027583.1 76408 5235840 145
  NZ_CP027583.1 66141 3660157 110
  NZ_CP027583.1 66141 2112464 110
  NZ_CP027583.1 66923 2076502 110
  NZ_CP027583.1 76417 5235849 69
  NZ_CP027583.1 72166 2888774 69
  NZ_CP027583.1 14598 3658242 61
  NZ_CP027583.1 14598 2110402 61
  NZ_CP027583.1 76077 5235502 54
  NZ_CP027583.1 25119 5235219 54
  NZ_CP027583.1 25119 2888262 54
  NZ_CP027583.1 76077 2053581 54
  NZ_CP027583.1 18691 3083808 52
  NZ_CP027583.1 37995 2054529 51
  NZ_CP027583.1 37995 2043610 51
  NZ_CP027583.1 37660 1305480 51
  NZ_CP027583.1 37660 996803 51
  NZ_CP027583.1 37995 2889493 50
  NZ_CP027583.1 76417 2888892 50
  NZ_CP027583.1 71968 2053612 50
  NZ_CP027583.1 25433 2053612 50
  NZ_CP027583.1 25626 2888769 48
  NZ_CP027583.1 38001 5236456 45
  NZ_CP027583.1 72885 2889493 43
  NZ_CP027583.1 72291 2888899 43
  NZ_CP027583.1 72885 2054529 43
  NZ_CP027583.1 72885 2043610 43
  NZ_CP027583.1 60149 2093039 42
  NZ_CP027583.1 72783 3662117 41
  NZ_CP027583.1 71668 5235233 40
  NZ_CP027583.1 71668 2888276 40
  NZ_CP027583.1 72294 2053938 40
  NZ_CP027583.1 25759 2053938 40
  NZ_CP027583.1 37808 1305630 40
  NZ_CP027583.1 37808 996953 40
  NZ_CP027583.1 37955 5236410 39
  NZ_CP027583.1 17667 3724883 39
  NZ_CP027583.1 37955 2889453 39
