> NZ_CP027472.1
  NZ_CP027583.1 16411 2110389 2194
  NZ_CP027583.1 16481 3658297 1753
  NZ_CP027583.1 71668 5235233 1261
  NZ_CP027583.1 71829 2053530 1100
  NZ_CP027583.1 61168 3830463 1089
  NZ_CP027583.1 71854 2888462 719
  NZ_CP027583.1 4719 4918893 696
  NZ_CP027583.1 4719 1388083 696
  NZ_CP027583.1 25124 5235224 690
  NZ_CP027583.1 59482 3673588 653
  NZ_CP027583.1 57334 2090992 642
  NZ_CP027583.1 25294 2053530 533
  NZ_CP027583.1 25319 2888462 508
  NZ_CP027583.1 75796 5235220 475
  NZ_CP027583.1 75796 2888263 475
  NZ_CP027583.1 60738 3829903 435
  NZ_CP027583.1 58181 2091852 382
  NZ_CP027583.1 4332 4918506 373
  NZ_CP027583.1 4332 1387696 373
  NZ_CP027583.1 56967 5607928 341
  NZ_CP027583.1 3564 2098411 324
  NZ_CP027583.1 72628 2889236 299
  NZ_CP027583.1 56967 752684 293
  NZ_CP027583.1 58576 2092248 284
  NZ_CP027583.1 6033 1332877 274
  NZ_CP027583.1 11300 2098410 272
  NZ_CP027583.1 69550 596901 269
  NZ_CP027583.1 11035 3828292 266
  NZ_CP027583.1 59175 3673282 259
  NZ_CP027583.1 76348 5235779 243
  NZ_CP027583.1 72691 2043416 238
  NZ_CP027583.1 76357 2888832 234
  NZ_CP027583.1 37660 1305480 233
  NZ_CP027583.1 37660 996803 233
  NZ_CP027583.1 18382 3660045 223
  NZ_CP027583.1 11092 594881 206
  NZ_CP027583.1 17466 3724682 198
  NZ_CP027583.1 17466 465154 198
  NZ_CP027583.1 18655 3083772 193
  NZ_CP027583.1 66846 2076425 187
  NZ_CP027583.1 58926 3673035 178
  NZ_CP027583.1 60399 2043199 174
  NZ_CP027583.1 76430 2053941 161
  NZ_CP027583.1 5464 4919639 153
  NZ_CP027583.1 5464 1388829 153
  NZ_CP027583.1 4170 2420298 148
  NZ_CP027583.1 25124 2888267 144
  NZ_CP027583.1 71668 2888276 135
  NZ_CP027583.1 72798 3662132 116
  NZ_CP027583.1 66142 3660158 110
  NZ_CP027583.1 66142 2112465 110
  NZ_CP027583.1 16832 3724049 106
  NZ_CP027583.1 16832 464521 106
  NZ_CP027583.1 76211 2053721 105
  NZ_CP027583.1 3785 2098632 102
