> NZ_CP027472.1
  NZ_CP027583.1 16481 2110457 2124
  NZ_CP027583.1 16482 3658298 1751
  NZ_CP027583.1 71638 5235203 1288
  NZ_CP027583.1 71673 2888281 1254
  NZ_CP027583.1 4338 4918512 1138
  NZ_CP027583.1 4338 1387702 1138
  NZ_CP027583.1 61167 3830462 1006
  NZ_CP027583.1 71927 2053571 1000
  NZ_CP027583.1 25119 2888262 681
  NZ_CP027583.1 25119 5235219 680
  NZ_CP027583.1 57333 2090991 650
  NZ_CP027583.1 59483 3673589 649
  NZ_CP027583.1 58233 2091904 622
  NZ_CP027583.1 58925 3673034 492
  NZ_CP027583.1 75797 5235221 438
  NZ_CP027583.1 75797 2888264 438
  NZ_CP027583.1 60756 3829945 415
  NZ_CP027583.1 25390 2053569 402
  NZ_CP027583.1 3564 2098411 325
  NZ_CP027583.1 17405 3724621 295
  NZ_CP027583.1 17405 465093 295
  NZ_CP027583.1 56966 5607927 291
  NZ_CP027583.1 11300 2098410 273
  NZ_CP027583.1 6033 1332877 272
  NZ_CP027583.1 69550 596901 270
  NZ_CP027583.1 72691 2043416 236
  NZ_CP027583.1 18382 3660045 223
  NZ_CP027583.1 37661 1305481 213
  NZ_CP027583.1 37661 996804 213
  NZ_CP027583.1 11092 3828365 209
  NZ_CP027583.1 56966 752683 209
  NZ_CP027583.1 11092 594881 207
  NZ_CP027583.1 76387 5235819 204
  NZ_CP027583.1 18650 3083767 198
  NZ_CP027583.1 66845 2076424 183
  NZ_CP027583.1 4170 2420298 148
  NZ_CP027583.1 60446 2043246 130
  NZ_CP027583.1 72783 3662117 128
  NZ_CP027583.1 76075 2053579 118
  NZ_CP027583.1 66141 3660157 111
  NZ_CP027583.1 66141 2112464 111
  NZ_CP027583.1 3777 2098624 110
  NZ_CP027583.1 5501 1388866 109
  NZ_CP027583.1 5501 4919676 108
  NZ_CP027583.1 16831 3724048 103
  NZ_CP027583.1 16831 464520 103
  NZ_CP027583.1 20005 4399427 102
  NZ_CP027583.1 17890 3725106 95
  NZ_CP027583.1 17890 465578 95
  NZ_CP027583.1 37958 2889456 84
  NZ_CP027583.1 37958 2054492 84
  NZ_CP027583.1 37958 5236413 81
  NZ_CP027583.1 37958 2043573 81
  NZ_CP027583.1 66168 2112491 78
  NZ_CP027583.1 18532 3660195 71
  NZ_CP027583.1 18529 2112499 70
  NZ_CP027583.1 76391 2888866 69
  NZ_CP027583.1 40582 5375418 68
  NZ_CP027583.1 12865 5375418 68
  NZ_CP027583.1 40582 3653700 68
  NZ_CP027583.1 12865 3653700 68
  NZ_CP027583.1 40582 2881163 68
  NZ_CP027583.1 12865 2881163 68
  NZ_CP027583.1 40582 2579933 68
  NZ_CP027583.1 12865 2579933 68
  NZ_CP027583.1 40582 1694159 68
  NZ_CP027583.1 12865 1694159 68
  NZ_CP027583.1 25727 2888870 67
  NZ_CP027583.1 62217 3831516 65
  NZ_CP027583.1 60299 2043099 65
  NZ_CP027583.1 37958 3662182 63
  NZ_CP027583.1 37974 2043589 63
  NZ_CP027583.1 25730 2888873 62
  NZ_CP027583.1 76530 5235962 60
  NZ_CP027583.1 72852 3662186 56
  NZ_CP027583.1 3822 2098669 56
  NZ_CP027583.1 14600 3658244 54
  NZ_CP027583.1 14600 2110404 54
  NZ_CP027583.1 17138 3724354 53
  NZ_CP027583.1 17138 464826 53
  NZ_CP027583.1 25740 5235840 52
  NZ_CP027583.1 11518 2098628 49
  NZ_CP027583.1 18547 3660210 48
  NZ_CP027583.1 76539 2889014 45
  NZ_CP027583.1 76539 2054050 45
  NZ_CP027583.1 76191 5235622 44
  NZ_CP027583.1 18799 3663440 44
  NZ_CP027583.1 76191 2888665 44
  NZ_CP027583.1 72867 5236432 41
  NZ_CP027583.1 37977 5236432 41
  NZ_CP027583.1 3836 2098683 40
  NZ_CP027583.1 11528 2098638 37
  NZ_CP027583.1 60153 2093043 34
  NZ_CP027583.1 57118 293578 33
  NZ_CP027583.1 76429 2053940 31
  NZ_CP027582.1 2259423 2264944 1211049
  NZ_CP027582.1 4797936 4834340 678070
  NZ_CP027582.1 3471751 3478558 560394
  NZ_CP027582.1 228624 233884 450737
  NZ_CP027582.1 1383906 1388989 324401
  NZ_CP027582.1 679441 684637 310476
  NZ_CP027582.1 4508619 4505740 289320
  NZ_CP027582.1 1878721 1883894 275658
  NZ_CP027582.1 1712959 1718046 162489
  NZ_CP027582.1 5475924 5512860 131881
  NZ_CP027582.1 1004273 1009483 114344
  NZ_CP027582.1 117896 123125 110645
  NZ_CP027582.1 1119893 1123826 101703
  NZ_CP027582.1 1221754 1225533 92516
  NZ_CP027582.1 1 45784 77352
  NZ_CP027582.1 2166220 2171585 76084
  NZ_CP027582.1 1323465 1327257 60445
  NZ_CP027582.1 5634647 1 45782
  NZ_CP027582.1 4464552 4460393 44070
  NZ_CP027582.1 989832 1303717 14334
  NZ_CP027582.1 5620460 5657409 14185
  NZ_CP027582.1 1300162 995266 14108
  NZ_CP027582.1 990058 995266 14108
  NZ_CP027582.1 1878721 1704298 11389
  NZ_CP027582.1 1697427 1882107 10880
  NZ_CP027582.1 1885205 2252211 9892
  NZ_CP027582.1 5607857 5644803 9441
  NZ_CP027582.1 2154370 2159748 9401
  NZ_CP027582.1 2249921 2255440 9367
  NZ_CP027582.1 2240371 1883894 9093
  NZ_CP027582.1 2240371 1704298 9093
  NZ_CP027582.1 2110281 2447007 8533
  NZ_CP027582.1 2441487 2115550 8516
  NZ_CP027582.1 1004273 1318158 7913
  NZ_CP027582.1 728220 3636776 7476
  NZ_CP027582.1 3629971 733421 7474
  NZ_CP027582.1 2249921 1893601 6739
  NZ_CP027582.1 2585294 1544913 6651
  NZ_CP027582.1 1539830 2590825 6650
  NZ_CP027582.1 1708764 2255440 6122
  NZ_CP027582.1 1708764 1893601 6122
  NZ_CP027582.1 1314377 1318158 5884
  NZ_CP027582.1 1314377 1009483 5884
  NZ_CP027582.1 2394163 733328 5428
  NZ_CP027582.1 4070283 4133118 5375
  NZ_CP027582.1 4365013 4416877 5372
  NZ_CP027582.1 2394219 3636739 5372
  NZ_CP027582.1 3280223 4035720 5256
  NZ_CP027582.1 4462538 4910258 5247
  NZ_CP027582.1 1875433 2242449 5221
  NZ_CP027582.1 4365225 4458471 5168
  NZ_CP027582.1 4028896 4133113 5168
  NZ_CP027582.1 1534323 2585325 5007
  NZ_CP027582.1 2579795 1539407 5007
  NZ_CP027582.1 1710757 2176522 4784
  NZ_CP027582.1 1550232 2882927 4436
  NZ_CP027582.1 2877400 1555317 4435
  NZ_CP027582.1 3637776 741181 4244
  NZ_CP027582.1 735981 3644581 4243
  NZ_CP027582.1 2238219 1542507 4221
  NZ_CP027582.1 1876569 1542507 4221
  NZ_CP027582.1 2398603 274964 4221
  NZ_CP027582.1 269703 2404123 4218
  NZ_CP027582.1 2171157 2257433 4181
  NZ_CP027582.1 2251914 2176522 4181
  NZ_CP027582.1 1890351 2176522 4181
  NZ_CP027582.1 2171157 1895595 4181
  NZ_CP027582.1 1537424 2243586 4079
  NZ_CP027582.1 1546264 2876252 3961
  NZ_CP027582.1 2870724 1551349 3961
  NZ_CP027582.1 728127 2399683 3911
  NZ_CP027582.1 3629934 2399739 3855
  NZ_CP027582.1 2696019 4689747 3689
  NZ_CP027582.1 4692624 2701552 3677
  NZ_CP027582.1 4692626 4324496 3675
  NZ_CP027582.1 4163087 4585378 3674
  NZ_CP027582.1 2696166 4324641 3659
  NZ_CP027582.1 2258832 2184282 3625
  NZ_CP027582.1 5659766 4460244 3433
  NZ_CP027582.1 4366998 25121 3395
  NZ_CP027582.1 5659766 4418862 3370
  NZ_CP027582.1 4464550 25268 3286
  NZ_CP027582.1 2160503 2246629 3268
  NZ_CP027582.1 3280223 4133116 3245
  NZ_CP027582.1 4028899 3287027 3245
  NZ_CP027582.1 4875864 25268 3245
  NZ_CP027582.1 4367147 4912272 3242
  NZ_CP027582.1 4070283 3287029 3242
  NZ_CP027582.1 4875864 4419009 3241
  NZ_CP027582.1 4875870 4460397 3239
  NZ_CP027582.1 4070283 4035722 3236
  NZ_CP027582.1 5659913 4912270 3235
  NZ_CP027582.1 4464550 4419009 3231
  NZ_CP027582.1 2179507 2264944 3034
  NZ_CP027582.1 2196632 2903224 2742
  NZ_CP027582.1 2897696 2201997 2742
  NZ_CP027582.1 2246855 2171463 2709
  NZ_CP027582.1 1705698 2171463 2709
  NZ_CP027582.1 1688124 5374468 2703
  NZ_CP027582.1 5338062 1693209 2703
  NZ_CP027582.1 2573454 5374469 2700
  NZ_CP027582.1 5338063 2578984 2700
  NZ_CP027582.1 280729 2237294 2700
  NZ_CP027582.1 2231928 285990 2700
  NZ_CP027582.1 4247241 3683103 2699
  NZ_CP027582.1 2231929 3683103 2699
  NZ_CP027582.1 280730 3683103 2699
  NZ_CP027582.1 2573454 3652751 2699
  NZ_CP027582.1 3645946 2578984 2699
  NZ_CP027582.1 4247241 2237295 2699
  NZ_CP027582.1 3676287 2237295 2699
  NZ_CP027582.1 4247241 285991 2699
  NZ_CP027582.1 3676287 285991 2699
  NZ_CP027582.1 1688125 3652751 2698
  NZ_CP027582.1 1688125 2578984 2698
  NZ_CP027582.1 3645946 1693210 2698
  NZ_CP027582.1 2573454 1693210 2698
  NZ_CP027582.1 3645946 5374469 2697
  NZ_CP027582.1 2874686 5374469 2697
  NZ_CP027582.1 5338063 3652751 2697
  NZ_CP027582.1 2874686 3652751 2697
  NZ_CP027582.1 2874686 2578984 2697
  NZ_CP027582.1 2874686 1693210 2697
  NZ_CP027582.1 5338065 2880216 2695
  NZ_CP027582.1 3645948 2880216 2695
  NZ_CP027582.1 2573456 2880216 2695
  NZ_CP027582.1 1688127 2880216 2695
  NZ_CP027582.1 2237215 1880641 2666
  NZ_CP027582.1 1875565 1880641 2666
  NZ_CP027582.1 2246855 2252211 2609
  NZ_CP027582.1 1705698 2252211 2609
  NZ_CP027582.1 1885205 2171463 2609
  NZ_CP027582.1 2173391 1718078 2550
  NZ_CP027582.1 1323890 5658352 2514
  NZ_CP027582.1 5621403 1327682 2511
  NZ_CP027582.1 1439595 2944361 2503
  NZ_CP027582.1 2938833 1444678 2503
  NZ_CP027582.1 2166220 2252333 2487
  NZ_CP027582.1 2166220 1890495 2487
  NZ_CP027582.1 2166220 1710904 2487
  NZ_CP027582.1 1533831 2239997 2468
  NZ_CP027582.1 2234631 1538915 2467
  NZ_CP027582.1 2591946 3648826 2456
  NZ_CP027582.1 3642021 2597476 2456
  NZ_CP027582.1 458565 3723366 2455
  NZ_CP027582.1 1693992 2597475 2455
  NZ_CP027582.1 2591945 1699077 2455
  NZ_CP027582.1 3716550 463838 2455
  NZ_CP027582.1 1693993 3648826 2453
  NZ_CP027582.1 3642021 1699078 2453
  NZ_CP027582.1 1013727 1327697 2402
  NZ_CP027582.1 1323905 1018937 2401
  NZ_CP027582.1 5617843 5654792 2266
  NZ_CP027582.1 1320327 5654792 2266
  NZ_CP027582.1 2153661 2584617 2266
  NZ_CP027582.1 1558654 1903460 2217
  NZ_CP027582.1 1898214 1563740 2217
  NZ_CP027582.1 2251828 1715758 2211
  NZ_CP027582.1 1890265 1715758 2211
  NZ_CP027582.1 1710671 1715758 2211
  NZ_CP027582.1 2244504 2249865 2202
  NZ_CP027582.1 1882854 2249865 2202
  NZ_CP027582.1 1703347 2249865 2202
  NZ_CP027582.1 2244504 2169117 2202
  NZ_CP027582.1 1882854 2169117 2202
  NZ_CP027582.1 1703347 2169117 2202
  NZ_CP027582.1 1533694 2159119 2187
  NZ_CP027582.1 2163784 2249905 2165
  NZ_CP027582.1 2163784 2169157 2165
  NZ_CP027582.1 461480 1019203 2149
  NZ_CP027582.1 1013993 466753 2148
  NZ_CP027582.1 2171157 1715844 2125
  NZ_CP027582.1 461480 1327962 2108
  NZ_CP027582.1 1324170 466753 2108
  NZ_CP027582.1 5618012 1324287 2097
  NZ_CP027582.1 1320496 1324287 2097
  NZ_CP027582.1 2157281 2243397 2096
  NZ_CP027582.1 2238031 2162659 2096
  NZ_CP027582.1 1876381 2162659 2096
  NZ_CP027582.1 2234646 2159271 2091
  NZ_CP027582.1 2157470 2588426 2079
  NZ_CP027582.1 2582896 2162848 2079
  NZ_CP027582.1 1699214 1544659 2069
  NZ_CP027582.1 3651176 2110141 2068
  NZ_CP027582.1 2159611 1544661 2067
  NZ_CP027582.1 1539575 1883894 2064
  NZ_CP027582.1 2104872 3657981 2062
  NZ_CP027582.1 1539577 1704300 2062
  NZ_CP027582.1 1926692 1913596 2051
  NZ_CP027582.1 1013286 5657926 2025
  NZ_CP027582.1 5620977 1018496 2025
  NZ_CP027582.1 2150405 2576589 2010
  NZ_CP027582.1 2571059 2155684 1997
  NZ_CP027582.1 2579795 2240489 1976
  NZ_CP027582.1 2235123 2585325 1975
  NZ_CP027582.1 1917695 2285683 1974
  NZ_CP027582.1 2280162 1922940 1974
  NZ_CP027582.1 2157281 1881457 1964
  NZ_CP027582.1 4462324 4416877 1946
  NZ_CP027582.1 4073714 4039237 1944
  NZ_CP027582.1 1699214 2245737 1933
  NZ_CP027582.1 1539577 2164989 1926
  NZ_CP027582.1 4462356 23080 1919
  NZ_CP027582.1 2254125 1718055 1918
  NZ_CP027582.1 1892562 1718055 1918
  NZ_CP027582.1 5657728 4416912 1911
  NZ_CP027582.1 4365048 23083 1909
  NZ_CP027582.1 2238219 2588425 1907
  NZ_CP027582.1 1876569 2588425 1907
  NZ_CP027582.1 1537424 2162848 1907
  NZ_CP027582.1 2157470 1542508 1907
  NZ_CP027582.1 2582896 2243586 1906
  NZ_CP027582.1 4032333 3290552 1887
  NZ_CP027582.1 2190347 2616896 1884
  NZ_CP027582.1 2611364 2195712 1874
  NZ_CP027582.1 4873766 4458387 1818
  NZ_CP027582.1 269707 2038037 1818
  NZ_CP027582.1 2032788 274968 1818
  NZ_CP027582.1 2159869 2590828 1809
  NZ_CP027582.1 2585294 2245991 1808
  NZ_CP027582.1 2585294 2165243 1808
  NZ_CP027582.1 1558613 2606770 1789
  NZ_CP027582.1 2601240 1563699 1789
  NZ_CP027582.1 2582895 1881645 1776
  NZ_CP027582.1 1537423 1881645 1776
  NZ_CP027582.1 2585330 1884184 1774
  NZ_CP027582.1 2585330 1704588 1774
  NZ_CP027582.1 5618012 1015612 1773
  NZ_CP027582.1 1320496 1015612 1773
  NZ_CP027582.1 1908615 1932201 1763
  NZ_CP027582.1 1872621 1538586 1756
  NZ_CP027582.1 2249921 1714010 1752
  NZ_CP027582.1 1708764 1714010 1752
  NZ_CP027582.1 1010402 5654961 1751
  NZ_CP027582.1 1872626 2158931 1751
  NZ_CP027582.1 1533507 1877703 1749
  NZ_CP027582.1 1898214 2606811 1748
  NZ_CP027582.1 2601281 1903460 1748
  NZ_CP027582.1 5657907 4910258 1737
  NZ_CP027582.1 4873852 23262 1737
  NZ_CP027582.1 4365225 4910258 1732
  NZ_CP027582.1 5657907 4458471 1732
  NZ_CP027582.1 4462538 4458471 1732
  NZ_CP027582.1 4873852 4417089 1732
  NZ_CP027582.1 3283748 4136541 1731
  NZ_CP027582.1 4032333 4039237 1731
  NZ_CP027582.1 4073714 3290552 1731
  NZ_CP027582.1 3751425 1474804 1720
  NZ_CP027582.1 1562202 1926508 1718
  NZ_CP027582.1 1921263 1567288 1718
  NZ_CP027582.1 1469720 3758241 1715
  NZ_CP027582.1 2163336 1887618 1676
  NZ_CP027582.1 2163336 1708023 1676
  NZ_CP027582.1 1559259 1724301 1659
  NZ_CP027582.1 1719214 1564345 1659
  NZ_CP027582.1 2032788 2404127 1657
  NZ_CP027582.1 2398607 2038037 1657
  NZ_CP027582.1 828317 1067896 1644
  NZ_CP027582.1 1062686 833521 1644
  NZ_CP027582.1 2154370 2240489 1614
  NZ_CP027582.1 1719214 1904065 1612
  NZ_CP027582.1 1898819 1724301 1612
  NZ_CP027582.1 2579795 2159748 1558
  NZ_CP027582.1 2154370 1539407 1557
  NZ_CP027582.1 266804 731632 1542
  NZ_CP027582.1 726431 272065 1542
  NZ_CP027582.1 3253131 2944230 1528
  NZ_CP027582.1 3633859 2403665 1446
  NZ_CP027582.1 732108 2403665 1446
  NZ_CP027582.1 1563177 2271244 1440
  NZ_CP027582.1 2265723 1568263 1436
  NZ_CP027582.1 1872951 2239997 1426
  NZ_CP027582.1 2234631 1878028 1425
  NZ_CP027582.1 3637320 277694 1412
  NZ_CP027582.1 272433 3644125 1409
  NZ_CP027582.1 2401333 3644125 1402
  NZ_CP027582.1 3637320 2406853 1402
  NZ_CP027582.1 2938834 3260043 1396
  NZ_CP027582.1 1118582 2980917 1392
  NZ_CP027582.1 1567051 2275857 1382
  NZ_CP027582.1 2270336 1572136 1382
  NZ_CP027582.1 3292946 4504384 1381
  NZ_CP027582.1 1118608 2335054 1380
  NZ_CP027582.1 2329502 3711146 1376
  NZ_CP027582.1 3704348 2980929 1374
  NZ_CP027582.1 267171 2031026 1374
  NZ_CP027582.1 1855987 513736 1374
  NZ_CP027582.1 508461 1861064 1373
  NZ_CP027582.1 2025777 272432 1373
  NZ_CP027582.1 3807976 4504382 1369
  NZ_CP027582.1 3807978 3299750 1367
  NZ_CP027582.1 3292946 3814798 1366
  NZ_CP027582.1 1118608 3711178 1366
  NZ_CP027582.1 3704330 2335022 1366
  NZ_CP027582.1 4294742 4504386 1364
  NZ_CP027582.1 2539370 3711180 1364
  NZ_CP027582.1 2539370 2980945 1364
  NZ_CP027582.1 1118610 2544899 1364
  NZ_CP027582.1 1118608 4207394 1362
  NZ_CP027582.1 4294741 4601283 1361
  NZ_CP027582.1 4604159 4504385 1361
  NZ_CP027582.1 2329521 4207381 1360
  NZ_CP027582.1 2329521 2980930 1360
  NZ_CP027582.1 1398496 4644793 1355
  NZ_CP027582.1 4647669 1403579 1355
  NZ_CP027582.1 5289102 3405116 1354
  NZ_CP027582.1 3704364 2544899 1354
  NZ_CP027582.1 5289102 5206015 1353
  NZ_CP027582.1 5169611 3405115 1353
  NZ_CP027582.1 5169612 5325507 1352
  NZ_CP027582.1 3704348 4207380 1350
  NZ_CP027582.1 4294757 3814815 1349
  NZ_CP027582.1 4294757 3299767 1349
